method,url,headers,body,label
POST,/api/user?q=%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,"User-Agent: Mozilla/5.0
X-Request-ID: GhQu7TMVuC8f",,1
POST,/images?search=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: 6904MVYYxl4G",,0
GET,/blog?search=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: tPcg3CqU3lSM",,0
GET,/checkout?q=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: 9FX5QqEnBdZ6",,0
PUT,/search?search=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: TF07kbZAah61",,0
POST,/login?file=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: uubklyy4KB4u",,0
POST,/api/user?username=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: 86gtCSUQ39ZC",,0
GET,/images?q=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: dkNS9lviSHK4",,0
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: dnTFe86OFZH3",username=1 OR TRUE,1
POST,"/images?lang=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: 9INIb9Utyfhf",,1
POST,/blog?lang=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: GPON3JlSqLyl",,0
POST,/product?id=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/5.0
X-Request-ID: JolGzWCAvejO",,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: n1BTx2Lu4Aqr",query=alert%2528String.fromCharCode%252888%252C83%252C83%2529%2529,1
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: 2U97tGlXuUtQ",q=alert%28String.fromCharCode%2888%2C83%2C83%29%29,1
PUT,/docs?search=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: b1kIwsSUoBnn",,0
POST,/product?ref=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/5.0
X-Request-ID: L5EXYDSHXhDp",,1
GET,/checkout?q=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: tAf2NCgb1ydl",,0
PUT,/blog?ref=%253B%2520ls%2520-la,"User-Agent: Mozilla/5.0
X-Request-ID: y71gmQorBENi",,1
GET,/images?id=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: 1jdlehxzg6ao",,0
GET,/images?id=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: yUftlzGjcmdu",,0
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: 9sNseZG1h7qp","ref=' UNION SELECT NULL,NULL --",1
GET,/docs?id=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: k90RDs3qKwkk",,0
PUT,/api/user?username=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: BilA3hVI0Cwb",,0
PUT,/images?search='; DROP TABLE users; --,"User-Agent: Mozilla/5.0
X-Request-ID: qCR4ANCkhXRZ",,1
PUT,/product?query=' AND SLEEP(5)--,"User-Agent: Mozilla/5.0
X-Request-ID: dKa2jx8vc6D7",,1
GET,/search?lang=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: YC4wuwqqxlY4",,0
GET,/checkout?q=alert%28String.fromCharCode%2888%2C83%2C83%29%29,"User-Agent: Mozilla/5.0
X-Request-ID: Mgw80VAR2cx7",,1
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: A0gWeBfNtmSj",username=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
POST,/blog?id=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: QeR7mmMARyaP",,0
POST,/checkout?username=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: QS6DvAAjKVYM",,0
GET,/product?lang=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: 32i8HVB1Mwz9",,0
GET,/api/user?file=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: yqJckI3pLYfN",,0
PUT,/search?file=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: 4GdMKDunLaph",,0
POST,/product?file=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: jSnzffgk7w5l",,0
GET,/api/user?q=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: pUJGNeoDoBdI",,1
GET,/images?id=1%20OR%20TRUE,"User-Agent: Mozilla/5.0
X-Request-ID: Sbz0ymbj54s7",,1
POST,/checkout?username=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: ys3DO31QqIW2",,0
GET,/product?lang=....//....//etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: jRyzlIuq5Zm9",,1
GET,/images,"User-Agent: Mozilla/5.0
X-Request-ID: LmVQilZ9HLhT",search=%27%3B%20DROP%20TABLE%20users%3B%20--,1
PUT,/product?search=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: vVX5vy59efz6",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: XGwoKmoUAl6N",page=%27%3B%20DROP%20TABLE%20users%3B%20--,1
GET,/api/user?search=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: L6pW7ujWiGkX",,1
PUT,/search?username=; ls -la,"User-Agent: Mozilla/5.0
X-Request-ID: BqwKaut2tfB0",,1
POST,/images?page=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: 3qdYPGS1ZT9Z",,1
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: 7bPRoxXAb3ZK",page=&& cat /etc/passwd,1
POST,/blog?search=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: E4ps03CHcO9D",,1
PUT,/images?username=<svg/onload=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: DuJvyiO1DhLO",,1
PUT,/blog?username=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: KJWzANljjYR2",,0
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: fQgs0iE2AFZH",lang=<img src=x onerror=alert(1)>,1
GET,/docs?username=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: iclrC90LcI9m",,0
PUT,/images?q=| whoami,"User-Agent: Mozilla/5.0
X-Request-ID: Oq0uTL6Fymq8",,1
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: f12tqtfPo6kq",username=<svg/onload=alert(1)>,1
POST,/login?query=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: Br10h85TG3KV",,0
GET,/api/user?file=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: eknlO97CgPtb",,0
POST,/login?id=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: WFK9vyTEt0mX",,1
GET,/search,"User-Agent: Mozilla/5.0
X-Request-ID: qPhEYhLAbzk2",ref=%27%3B%20DROP%20TABLE%20users%3B%20--,1
PUT,/login?username=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: XN5Bprb7BIrw",,1
POST,/product?username=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: CwkkvsXbwuGj",,0
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: m9ZmsJcbS5ku",query=; ls -la,1
POST,/checkout?ref=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: rAHFSSfhyhPp",,0
POST,/api/user?q=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: IB20Te8AYhS6",,0
PUT,/product?username=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: tIXNYArnDKZx",,1
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: yfhTACgyjTuc",ref=1 OR TRUE,1
PUT,"/product?q=alert(String.fromCharCode(88,83,83))","User-Agent: Mozilla/5.0
X-Request-ID: u0Gafu8ZE83d",,1
GET,/checkout?username=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: 3MOdccucXn8J",,0
PUT,/blog?search=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: 8D2DKgtAUJgd",,1
GET,/search,"User-Agent: Mozilla/5.0
X-Request-ID: XD9sGopmmZjw",q=%3Csvg/onload%3Dalert%281%29%3E,1
PUT,/search?query=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: 6FWqEhMvzwyT",,0
PUT,/blog?q=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: 7pyHg5dboqtT",,0
PUT,/product?query=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: yB0nhnIbuR9v",,0
POST,/docs?id=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: JJqmKDQyOTcm",,0
PUT,/docs?query=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: rrAuDBZR8bKp",,0
PUT,/search?lang=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: AKbcP7SMULFt",,0
PUT,/search?id=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: hlwef4i9Ck5t",,0
PUT,/search?lang=' AND SLEEP(5)--,"User-Agent: Mozilla/5.0
X-Request-ID: 7GMEhgOpnTyP",,1
GET,/blog?page=%3B%20ls%20-la,"User-Agent: Mozilla/5.0
X-Request-ID: LYxN6gEMzlYW",,1
GET,/images,"User-Agent: Mozilla/5.0
X-Request-ID: 6P8lckGPAvqh",q=%2527%2520AND%2520SLEEP%25285%2529--,1
GET,/checkout?file=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: ChZC2xYFJT9U",,1
PUT,/login?search=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: 1so8twEekQTy",,0
PUT,/login?file=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: bCkpx2Iwx43X",,0
POST,/checkout?id=alert%28String.fromCharCode%2888%2C83%2C83%29%29,"User-Agent: Mozilla/5.0
X-Request-ID: IQmywvpsqdpy",,1
POST,/search?ref=%2527%2520OR%25201%253D1%2520--,"User-Agent: Mozilla/5.0
X-Request-ID: J5HYddpIcn5u",,1
POST,/checkout?q=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: xzCVaKhnlQib",,0
PUT,/images?ref=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: LPygEqcDLc0m",,0
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: WKVq3eFvCGxP",lang=' OR 1=1 --,1
PUT,/checkout?page=%253Csvg/onload%253Dalert%25281%2529%253E,"User-Agent: Mozilla/5.0
X-Request-ID: jv0pZulxj51x",,1
POST,/product?search=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: CIFFC4Ork22c",,0
PUT,/search?ref=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: eMQyKUp6wii8",,0
GET,/search?file=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: xalIGXuNRT7g",,0
GET,/blog?q=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: ONJOgoeWAYjO",,0
POST,/checkout?query=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: y2DJ5tdWnt8T",,1
PUT,/product?ref=1%20OR%20TRUE,"User-Agent: Mozilla/5.0
X-Request-ID: eH9J2DjN0pxw",,1
GET,/api/user?lang=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: zCF5gT94lGQ3",,0
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: RnRLrVvRazv2",query=$(whoami),1
PUT,/docs?page=%2527%2520OR%25201%253D1%2520--,"User-Agent: Mozilla/5.0
X-Request-ID: T75PIiHQgIt7",,1
GET,/checkout?id=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: lCkCvRUNTZYF",,0
POST,/docs?ref=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: mPqdQc3b661j",,0
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: BMLaRRUtHL5C",q=%2527%2520UNION%2520SELECT%2520NULL%252CNULL%2520--,1
POST,/checkout?file=<script>alert(1)</script>,"User-Agent: Mozilla/5.0
X-Request-ID: lMe2mDfgNbfz",,1
GET,/docs?id=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: e3ebumYd8D3h",,0
PUT,/blog?username=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: O46pKpPyLgCX",,0
PUT,/images?query=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: UAu5Sw67oFj2",,0
POST,/docs?lang=1%20OR%20TRUE,"User-Agent: Mozilla/5.0
X-Request-ID: xIaZj3NwSp1J",,1
GET,/login?query=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: MpvsAB771sTP",,0
PUT,/images?q=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: Oy2moaqC04eo",,0
PUT,/login?id=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: 2plcItjqlRa5",,0
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: ZtAeWDMaGsga",query=%257C%2520whoami,1
POST,/images?query=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: Xp6J1SoBikTo",,0
GET,/blog?file=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: XRw5TsrpKlwD",,0
GET,/search?query=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: c7eVUoSKH6vS",,0
GET,/product?file=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: zBs03sYSUHAM",,0
GET,/search?q=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: chgD4v4Ndt90",,0
GET,/search?query=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: zGhfBQY0eTvj",,1
PUT,/search?username=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: MQmJgqB3C21V",,0
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: UmOycmAJXIQv",file=1 OR TRUE,1
GET,/search?query=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: mP32m2AREQ2T",,0
PUT,/blog?page=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: iZMefoR1QNVX",,0
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: FWywiADRAnv6",q=%24%28whoami%29,1
PUT,/search?search=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: YJ3nBExcwY5q",,0
POST,/docs?q=%253Cscript%253Ealert%25281%2529%253C/script%253E,"User-Agent: Mozilla/5.0
X-Request-ID: xetyPn4v7Svn",,1
POST,/search?q=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: pUlRPHOva1Oi",,0
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: 97nP2VCSvL5K",query=/etc/shadow,1
POST,/search?ref=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: o0wBgowwRNIV",,0
PUT,/product?page=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: XHqobGQYDLHF",,0
GET,/docs?q=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: OL0ae041zCYx",,0
POST,/blog?ref=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: 1LkMSHnTi6iw",,0
PUT,/docs?username=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: 1Q1LKOjNSR7v",,0
GET,/search?query=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: dKrURnalkxH2",,0
GET,/checkout?query=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: 1bU4xxRz0wpi",,1
POST,/api/user?lang=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: f6qRgblwYjQK",,1
GET,/docs?query=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: Vl2lx0061BZI",,0
PUT,/product?username=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: k7KnBjis9TjT",,1
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: SrCwbUdLPfn4",search=....//....//etc/passwd,1
GET,/product?file=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: CV357hRsu1DO",,0
POST,/docs?username=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: GpFx0knZHYFE",,0
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: C6NSAp9RcEAb",lang=%27%3B%20DROP%20TABLE%20users%3B%20--,1
POST,/images?search=1%20OR%20TRUE,"User-Agent: Mozilla/5.0
X-Request-ID: K3oEPuSZWaey",,1
POST,/checkout?file=%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,"User-Agent: Mozilla/5.0
X-Request-ID: ryMUMNqJyoNt",,1
GET,/product?id=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: GiRLgX3uGpmZ",,0
PUT,/login?username=%7C%20whoami,"User-Agent: Mozilla/5.0
X-Request-ID: uxfaHQJp7Lwk",,1
POST,/blog?id=$(whoami),"User-Agent: Mozilla/5.0
X-Request-ID: iTGnVeVd55V2",,1
PUT,/blog?username=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: Kq4qKuEO5TC4",,0
PUT,/api/user?query=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: O597Sjzuju3N",,0
PUT,/product?ref=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: ns3h5YZXQGiG",,0
PUT,/images?search=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: SbA17KskZ8WJ",,1
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: 5yUIhFDajCju",page='; DROP TABLE users; --,1
PUT,/blog?username=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: DN1odKyK3gVH",,1
GET,/images?lang=alert%28String.fromCharCode%2888%2C83%2C83%29%29,"User-Agent: Mozilla/5.0
X-Request-ID: e9TD6DNCRoBv",,1
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: qflkkSGP9ulw",lang=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
POST,"/checkout?lang=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: hMXMZrWFJQxV",,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: NFppUbiSoyfB",lang=<svg/onload=alert(1)>,1
POST,"/images?username=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: W6DPX2EteL8C",,1
POST,/images?username=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: wahQwCz8z68c",,0
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: um5UuzaZWOsU",id=<img src=x onerror=alert(1)>,1
POST,/images?lang=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: ylRqSOe6ds8I",,0
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: EcufLkxJhzwb",q=%3Csvg/onload%3Dalert%281%29%3E,1
GET,/blog?username=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: zsIIacd0BkOI",,0
POST,/docs?lang=%257C%2520whoami,"User-Agent: Mozilla/5.0
X-Request-ID: Ri2ltfuaCn4B",,1
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: aSoEPVMkesgd",query=' AND SLEEP(5)--,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: 7NFKMn97xhpC",ref=%257C%2520whoami,1
POST,/checkout?username=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: 821MhKqzw44K",,0
GET,/login?id=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: wIyelVOskbm6",,0
POST,/product?ref=' OR 1=1 --,"User-Agent: Mozilla/5.0
X-Request-ID: 1R7FzWKMLpEC",,1
GET,/blog?ref=%2524%2528whoami%2529,"User-Agent: Mozilla/5.0
X-Request-ID: pkofvjB6Exhd",,1
GET,/api/user?lang=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: 18B61ZIfH0OH",,0
GET,/checkout?page=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: d5XWBFAG5BcW",,0
POST,/api/user?lang=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: VgTb6BlYjCXc",,0
PUT,/checkout?page=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: EtUiAsINZtlv",,1
GET,"/api/user?id=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: FveX8T3JdXB4",,1
GET,/api/user?username=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: v4sPa3SCCA4z",,0
PUT,/docs?file=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: OnZKmdeNZoFX",,1
POST,/images?file=%253Cscript%253Ealert%25281%2529%253C/script%253E,"User-Agent: Mozilla/5.0
X-Request-ID: DrGP5XdPwbfC",,1
PUT,/docs?username=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: 0gLubBxTRswP",,0
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: xSuG8jsG7WsX",id=%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,1
PUT,/docs?username=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: 0zHZy4j9hjIx",,0
POST,/login?id=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: KYndQtPzEMTa",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: AQ6pclMijzY7",search=%27%3B%20DROP%20TABLE%20users%3B%20--,1
GET,/checkout?search=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: ZKxjfHML8fEN",,0
POST,/images?lang=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: WOwHxL1Bwd5T",,0
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: iX0LGbG3DRp6",search=../../etc/passwd,1
PUT,/checkout?id=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: z9Wp3ZLdhBa0",,0
POST,/docs?q=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: T3DJz99X0DxS",,0
POST,/login?search=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: vAQBC7XDfLIU",,0
PUT,/checkout?ref=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: 56Kd4atTekOh",,0
PUT,/login?page=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: PvIYp7eZJQ76",,0
PUT,/search?q=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: NjdfxZ5QjHyf",,0
GET,/blog?file=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: 9M97rL392Yab",,0
PUT,/product?page=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: Af1WHHdTgLiI",,0
POST,/docs?q=' OR 1=1 --,"User-Agent: Mozilla/5.0
X-Request-ID: SqiiW2tCZ7Xq",,1
GET,/search?file=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: m0unSovSiBn3",,0
PUT,/images?q=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: by0SeykP6h4k",,0
PUT,/product?lang=%2524%2528whoami%2529,"User-Agent: Mozilla/5.0
X-Request-ID: GgWYbdKjrYnQ",,1
PUT,/api/user?username=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: oKcwxQucTFmQ",,0
POST,/search?page=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: Vn7E4xlbVOhc",,0
POST,/search?id=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: qto9yAYxihEX",,0
POST,/search?search=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: neIpJAKyBHs4",,0
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: hEjHDhLEws0Q",page=%7C%20whoami,1
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: OHWtJ8JbSQTd",query=1%2520OR%2520TRUE,1
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: eIgAxpM9qEY8",q=alert%2528String.fromCharCode%252888%252C83%252C83%2529%2529,1
GET,/product?page=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: dlThage1Pmbd",,0
PUT,/images?ref=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: JhMHhq5lmPMu",,0
PUT,/blog?username=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: UrVU5xnzgssn",,0
PUT,/checkout?search=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: 1PTJCSK4HqQp",,0
POST,/product?id=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: a3x1UESFBLnX",,0
PUT,/search?file=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: s4eyiLGbs5GY",,0
PUT,/search?search=%2527%2520UNION%2520SELECT%2520NULL%252CNULL%2520--,"User-Agent: Mozilla/5.0
X-Request-ID: fzIuG286xCoK",,1
GET,/search?search=<script>alert(1)</script>,"User-Agent: Mozilla/5.0
X-Request-ID: rZm5qfJjPHW7",,1
POST,/api/user?ref='; DROP TABLE users; --,"User-Agent: Mozilla/5.0
X-Request-ID: xjOr7yjUlf8Z",,1
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: MelUdqlO6Jgk",search=%253B%2520ls%2520-la,1
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: VNXcaMDsBkkq",id=alert%2528String.fromCharCode%252888%252C83%252C83%2529%2529,1
PUT,/search?search=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: wuADaMxkfTK4",,0
GET,/product?q=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: UMpyFGUgJZPM",,0
PUT,/product?page=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: tcv2st0QlkrN",,0
GET,/login?lang=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: VRhd067RAQJW",,0
POST,/blog?lang=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: 4z0LjpGl40Ka",,0
PUT,/images?query=%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,"User-Agent: Mozilla/5.0
X-Request-ID: HFZRhHcN3KTm",,1
PUT,/docs?search=<svg/onload=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: vSnWKgs6ds4n",,1
GET,/images?id=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: w3ioCfVt5Omt",,0
POST,/images,"User-Agent: Mozilla/5.0
X-Request-ID: xe7qWP37Itnb",query=<img src=x onerror=alert(1)>,1
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: f3N1GR3huy9j",lang=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: nPSS7qhdWfv4",search=1 OR TRUE,1
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: 0lsibSa1PMZe",search=%2524%2528whoami%2529,1
GET,/api/user?file=%2524%2528whoami%2529,"User-Agent: Mozilla/5.0
X-Request-ID: dVFIGD9GhaaH",,1
GET,/checkout?ref=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: C9SqNxaHH3iR",,1
GET,/checkout?page=%3B%20ls%20-la,"User-Agent: Mozilla/5.0
X-Request-ID: D3DXjtNBcKoa",,1
POST,/images,"User-Agent: Mozilla/5.0
X-Request-ID: P5QNDqrlv09j",q=' AND SLEEP(5)--,1
