method,url,headers,body,label
GET,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: RddETvoJ",file=/etc/shadow,1
GET,/product?id=' OR 1=1 --,"User-Agent: Mozilla/4.0
X-Request-ID: GnZXswxO",,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: iflOeAZz",page=../../etc/passwd,1
GET,/search?file=english,"User-Agent: Mozilla/4.0
X-Request-ID: dWocqMkh",,0
PUT,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: WPeLrJBk",file=%3Cscript%3Ealert%281%29%3C/script%3E,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: wMXmWKXO",search=' OR 'a'='a,1
GET,/login,"User-Agent: Mozilla/6.0
X-Request-ID: pPtKbKSA",id=' AND SLEEP(5)--,1
GET,/checkout?q=; ls -la,"User-Agent: Mozilla/5.0
X-Request-ID: bGNNXhUH",,1
POST,/search?username=false,"User-Agent: Mozilla/5.0
X-Request-ID: CTrkGDRi",,0
POST,/blog?file=false,"User-Agent: Mozilla/5.0
X-Request-ID: FrSxqRwE",,0
PUT,/search?username=true,"User-Agent: Mozilla/5.0
X-Request-ID: WFYyPdjF",,0
POST,/search?q=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: zxLApvVX",,0
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: VsfnAhNt",id=<img src=x onerror=alert(1)>,1
GET,/search,"User-Agent: Mozilla/4.0
X-Request-ID: BChlgYkY",id=<svg/onload=alert(1)>,1
POST,/search?lang=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/6.0
X-Request-ID: DgITdNlf",,1
POST,/product?file=`id`,"User-Agent: Mozilla/4.0
X-Request-ID: UPQrZNTx",,1
GET,/product,"User-Agent: Mozilla/6.0
X-Request-ID: PnEgEIWl",search=%22%20onmouseover%3Dalert%281%29%20%22,1
POST,/blog?page=english,"User-Agent: Mozilla/6.0
X-Request-ID: jFAqxLTJ",,0
GET,/login?page=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/6.0
X-Request-ID: APxoKvNR",,1
POST,/checkout?username=john,"User-Agent: Mozilla/4.0
X-Request-ID: pDrsIWfO",,0
PUT,/api/user?username=%27%20OR%201%3D1%20--,"User-Agent: Mozilla/5.0
X-Request-ID: dlQqYxdY",,1
PUT,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: TEWyKtRH",username=../../../../windows/win.ini,1
PUT,/search?page=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/4.0
X-Request-ID: OtiGUCuI",,1
PUT,/product?lang=john,"User-Agent: Mozilla/5.0
X-Request-ID: UuZJUNHk",,0
POST,/search?username=john,"User-Agent: Mozilla/5.0
X-Request-ID: fvbUWTLq",,0
POST,/api/user?q=true,"User-Agent: Mozilla/6.0
X-Request-ID: XtDCIDQQ",,0
GET,/search?lang=john,"User-Agent: Mozilla/5.0
X-Request-ID: vnkeDYrk",,0
GET,/search?file=true,"User-Agent: Mozilla/6.0
X-Request-ID: DVotkGsJ",,0
POST,/checkout?username=true,"User-Agent: Mozilla/5.0
X-Request-ID: XZIaCOEc",,0
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: mpicAoAe",file=../../etc/passwd,1
GET,/product,"User-Agent: Mozilla/4.0
X-Request-ID: bKNJpxXw",id=../../../../windows/win.ini,1
POST,/product,"User-Agent: Mozilla/6.0
X-Request-ID: KaRCVysa",q=/etc/shadow,1
PUT,/checkout?q=true,"User-Agent: Mozilla/5.0
X-Request-ID: ArOXnxcz",,0
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: rrLuqWjs","lang=' UNION SELECT NULL,NULL --",1
PUT,/search?lang=%22%20onmouseover%3Dalert%281%29%20%22,"User-Agent: Mozilla/4.0
X-Request-ID: sUQUAZyj",,1
PUT,/search?id=<svg/onload=alert(1)>,"User-Agent: Mozilla/4.0
X-Request-ID: YRmZZdOQ",,1
POST,/checkout?q=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/4.0
X-Request-ID: nIlEitkO",,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: yqHWjYQW",username=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
POST,/blog?lang=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: EZibJVJk",,0
GET,/search,"User-Agent: Mozilla/5.0
X-Request-ID: QPvbAyIN",id=%27%20AND%20SLEEP%285%29--,1
POST,/blog?search=false,"User-Agent: Mozilla/5.0
X-Request-ID: eFvAMyyk",,0
PUT,/checkout?search=%27%20OR%20%27a%27%3D%27a,"User-Agent: Mozilla/4.0
X-Request-ID: ndbDZFeI",,1
GET,/product?file=john,"User-Agent: Mozilla/5.0
X-Request-ID: GYDGxLOj",,0
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: rtKNDUuB",search=' AND SLEEP(5)--,1
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: tkmTFPQD",q='; DROP TABLE users; --,1
GET,/api/user?q=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/4.0
X-Request-ID: SqhkYtwE",,1
POST,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: bBEnlgvI",id=%3Cscript%3Ealert%281%29%3C/script%3E,1
PUT,/login?file=123,"User-Agent: Mozilla/6.0
X-Request-ID: tTWkzlty",,0
GET,/product?id=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: XTxiIQwk",,0
GET,/blog?search=true,"User-Agent: Mozilla/4.0
X-Request-ID: mTErOKoK",,0
GET,/product?search=john,"User-Agent: Mozilla/5.0
X-Request-ID: LSmFSTKV",,0
PUT,/product?file=english,"User-Agent: Mozilla/5.0
X-Request-ID: rIWtQSOB",,0
PUT,/login?id=%3B%20ls%20-la,"User-Agent: Mozilla/5.0
X-Request-ID: MlZyUQUZ",,1
GET,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: kHQtWzeD",lang=%26%26%20cat%20/etc/passwd,1
GET,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: rSZhbzWD",id='; DROP TABLE users; --,1
GET,/blog?page=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: DHIunmxJ",,0
POST,/search?username=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: uAozGgyX",,0
GET,/checkout?file=category1,"User-Agent: Mozilla/4.0
X-Request-ID: BOewQivk",,0
GET,/login?search=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: CTdtSWOe",,0
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: zzzoysUl",search=%27%20OR%20%27a%27%3D%27a,1
PUT,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: aNwGzCBQ","file=' UNION SELECT NULL,NULL --",1
GET,/login,"User-Agent: Mozilla/4.0
X-Request-ID: AKqKYYVm",file=<svg/onload=alert(1)>,1
GET,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: BeWQxtvv",q=<img src=x onerror=alert(1)>,1
POST,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: iRrEiiyZ",page=../../etc/passwd,1
POST,/search?lang=&& cat /etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: tfsQXurR",,1
PUT,/search?id=| whoami,"User-Agent: Mozilla/5.0
X-Request-ID: NmKWxuXO",,1
PUT,/blog?lang=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: CsEsoBPD",,0
PUT,/api/user?page=category1,"User-Agent: Mozilla/4.0
X-Request-ID: dkuQVouQ",,0
GET,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: HphUiGKX",page=%7C%20whoami,1
PUT,/checkout?q=true,"User-Agent: Mozilla/5.0
X-Request-ID: TyiSAUCz",,0
POST,/product,"User-Agent: Mozilla/4.0
X-Request-ID: XhfpNvEs","page="" onmouseover=alert(1) """,1
PUT,/checkout?id=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/4.0
X-Request-ID: IGkNuRFp",,1
GET,/search?file=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: SHFOHhrp",,0
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: MOFORHEw",username=%22%20onmouseover%3Dalert%281%29%20%22,1
PUT,"/checkout?lang="" onmouseover=alert(1) ""","User-Agent: Mozilla/5.0
X-Request-ID: zcZhpSea",,1
PUT,/product?q=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/4.0
X-Request-ID: gbUTloWp",,1
PUT,/search,"User-Agent: Mozilla/6.0
X-Request-ID: CmldpaOv",search=%27%20AND%20SLEEP%285%29--,1
GET,/search?search=&& cat /etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: fRVIqWvK",,1
GET,/blog?q=&& cat /etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: ouIVTzia",,1
PUT,/checkout?lang=`id`,"User-Agent: Mozilla/5.0
X-Request-ID: DWlXjwcR",,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: sWRQvXHA",lang=' OR 1=1 --,1
GET,/login?page=item45,"User-Agent: Mozilla/5.0
X-Request-ID: LrLNTYPE",,0
POST,/login,"User-Agent: Mozilla/6.0
X-Request-ID: duWQNfyp",lang=' OR 1=1 --,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: MyObuWpY",id=&& cat /etc/passwd,1
POST,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: evqnmVGC",search=../../etc/passwd,1
POST,/api/user?username=item45,"User-Agent: Mozilla/5.0
X-Request-ID: paXMUCrj",,0
POST,/product?username=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: rjuYcRQL",,0
GET,/login?file=true,"User-Agent: Mozilla/5.0
X-Request-ID: QJAREbLp",,0
POST,/login,"User-Agent: Mozilla/4.0
X-Request-ID: JQJwbGds",lang=%27%20OR%201%3D1%20--,1
PUT,/product?lang=false,"User-Agent: Mozilla/6.0
X-Request-ID: KupkDUTH",,0
GET,/blog?q=../../../../windows/win.ini,"User-Agent: Mozilla/6.0
X-Request-ID: lBjHtzsZ",,1
GET,/login,"User-Agent: Mozilla/4.0
X-Request-ID: fZqdKRpr",q=%7C%20whoami,1
POST,/api/user?search=false,"User-Agent: Mozilla/5.0
X-Request-ID: GhMVMVdb",,0
PUT,/product?lang=%27%20OR%201%3D1%20--,"User-Agent: Mozilla/4.0
X-Request-ID: whsoDKKM",,1
GET,/search?q=true,"User-Agent: Mozilla/4.0
X-Request-ID: mBqnikBQ",,0
GET,/api/user?page=category1,"User-Agent: Mozilla/6.0
X-Request-ID: RnUQKwpX",,0
PUT,/product?search=/etc/shadow,"User-Agent: Mozilla/4.0
X-Request-ID: eGlNhGvP",,1
PUT,/search?q=`id`,"User-Agent: Mozilla/6.0
X-Request-ID: nNfbEjiw",,1
GET,/blog?username=<script>alert(1)</script>,"User-Agent: Mozilla/6.0
X-Request-ID: AedUxjHM",,1
PUT,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: TWeWWpwf",id=../../../../windows/win.ini,1
GET,/login?page=123,"User-Agent: Mozilla/4.0
X-Request-ID: YofQujzO",,0
GET,/api/user?username=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: MLOYXPAv",,0
PUT,/checkout?file=false,"User-Agent: Mozilla/6.0
X-Request-ID: GkCSTWwb",,0
PUT,/search?q=true,"User-Agent: Mozilla/4.0
X-Request-ID: xiQaLGes",,0
GET,/search?username=false,"User-Agent: Mozilla/6.0
X-Request-ID: yOIhtgek",,0
POST,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: fpFMFFRz",id=' OR 'a'='a,1
PUT,/search?id=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: zbvZXJpq",,0
POST,/checkout?page=category1,"User-Agent: Mozilla/4.0
X-Request-ID: qvjfhtvr",,0
POST,/product?page=%22%20onmouseover%3Dalert%281%29%20%22,"User-Agent: Mozilla/4.0
X-Request-ID: XafDqXyw",,1
POST,/blog?page=; ls -la,"User-Agent: Mozilla/6.0
X-Request-ID: dVEjYDND",,1
POST,/blog?q=john,"User-Agent: Mozilla/4.0
X-Request-ID: cikxSIKt",,0
POST,/product?page=item45,"User-Agent: Mozilla/4.0
X-Request-ID: siqcqWhc",,0
PUT,/product,"User-Agent: Mozilla/4.0
X-Request-ID: UGmNqXHm",username=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
PUT,/login?q=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: hqeSdjNk",,0
GET,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: gSbdzDSL","file="" onmouseover=alert(1) """,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: KopfxkAe",search=%26%26%20cat%20/etc/passwd,1
GET,/product,"User-Agent: Mozilla/6.0
X-Request-ID: dYdNjBkk",q=%22%20onmouseover%3Dalert%281%29%20%22,1
GET,/search?q=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: EcLEupEm",,0
POST,/search?page=english,"User-Agent: Mozilla/5.0
X-Request-ID: RWbpJfSZ",,0
POST,/checkout?q=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: vgYYQimY",,0
POST,/search?username=' OR 'a'='a,"User-Agent: Mozilla/6.0
X-Request-ID: YffwtZgE",,1
POST,/blog?q=john,"User-Agent: Mozilla/4.0
X-Request-ID: WELxyKDo",,0
GET,/blog?q=../../etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: diMSNDFf",,1
POST,/checkout?id=john,"User-Agent: Mozilla/5.0
X-Request-ID: CSUyEBtp",,0
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: BZhHKFJs",file=%27%20AND%20SLEEP%285%29--,1
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: RpbDloOL",id=' OR 'a'='a,1
POST,/product,"User-Agent: Mozilla/4.0
X-Request-ID: sNsvfhXN",id='; DROP TABLE users; --,1
GET,/product?username=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: NwmZaglt",,0
GET,/api/user?search=john,"User-Agent: Mozilla/4.0
X-Request-ID: DCAFbMMq",,0
PUT,/login?id=category1,"User-Agent: Mozilla/5.0
X-Request-ID: iIbbjkEF",,0
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: sHHdrnXZ",q=%3Csvg/onload%3Dalert%281%29%3E,1
POST,/login?username=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/6.0
X-Request-ID: jFMLmpbI",,1
GET,/search?username=english,"User-Agent: Mozilla/5.0
X-Request-ID: pegMWFYS",,0
GET,/search?file=true,"User-Agent: Mozilla/4.0
X-Request-ID: zglODjHn",,0
GET,/search?file=english,"User-Agent: Mozilla/5.0
X-Request-ID: qraioHbI",,0
PUT,/search?username=%3B%20ls%20-la,"User-Agent: Mozilla/6.0
X-Request-ID: TDvNuqeY",,1
POST,/product?lang=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: PcUKcIVw",,0
GET,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: egarJhMb",q=%7C%20whoami,1
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: HKXBdQym",file=/etc/shadow,1
PUT,/search,"User-Agent: Mozilla/4.0
X-Request-ID: NXWNHPty",q='; DROP TABLE users; --,1
POST,/search,"User-Agent: Mozilla/4.0
X-Request-ID: IHmnmDfP","id=' UNION SELECT NULL,NULL --",1
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: rEafzIaj",file=../../../../windows/win.ini,1
GET,/api/user?id=item45,"User-Agent: Mozilla/5.0
X-Request-ID: YisSBjDE",,0
GET,/checkout?page=item45,"User-Agent: Mozilla/4.0
X-Request-ID: POGzpUUX",,0
GET,/product?page=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: TswwAhdT",,0
PUT,/product,"User-Agent: Mozilla/6.0
X-Request-ID: TDUedtWx",lang=&& cat /etc/passwd,1
PUT,/api/user?search=%3B%20ls%20-la,"User-Agent: Mozilla/6.0
X-Request-ID: DseFuqnW",,1
POST,/login?username='; DROP TABLE users; --,"User-Agent: Mozilla/6.0
X-Request-ID: QWvCZtsY",,1
POST,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: STaIJcmI",username=' AND SLEEP(5)--,1
POST,/product?q=english,"User-Agent: Mozilla/4.0
X-Request-ID: ofqGtKKC",,0
POST,"/login?file="" onmouseover=alert(1) ""","User-Agent: Mozilla/6.0
X-Request-ID: OCoEBRjY",,1
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: uBvfLGjp",file=/etc/shadow,1
GET,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: TfnHdZzm",username=/etc/shadow,1
PUT,/blog?q=item45,"User-Agent: Mozilla/4.0
X-Request-ID: qGaYXfWR",,0
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: VGAKKVQD",page=/etc/shadow,1
POST,/search?search=item45,"User-Agent: Mozilla/4.0
X-Request-ID: UXvvAZIS",,0
PUT,/product,"User-Agent: Mozilla/6.0
X-Request-ID: qnCvFFyG",id=%22%20onmouseover%3Dalert%281%29%20%22,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: rxgdOenq",file=../../etc/passwd,1
PUT,/search?search=english,"User-Agent: Mozilla/5.0
X-Request-ID: uCtQPnAJ",,0
POST,/api/user?q=false,"User-Agent: Mozilla/4.0
X-Request-ID: HjSPXDMw",,0
POST,/blog?search=english,"User-Agent: Mozilla/4.0
X-Request-ID: WJrpMpDC",,0
POST,/checkout?file=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: zSvpCvuh",,0
POST,/login,"User-Agent: Mozilla/6.0
X-Request-ID: OTLBQISH",username=%27%20AND%20SLEEP%285%29--,1
PUT,/login,"User-Agent: Mozilla/6.0
X-Request-ID: uuRnIsbe",file=../../../../windows/win.ini,1
GET,/checkout?id=false,"User-Agent: Mozilla/6.0
X-Request-ID: fwAgFFcz",,0
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: bsAwUjDP",lang=../../etc/passwd,1
PUT,/product?page=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: wxzzZVIX",,0
POST,/login?lang=%27%3B%20DROP%20TABLE%20users%3B%20--,"User-Agent: Mozilla/5.0
X-Request-ID: jmrdRLIj",,1
GET,/search?page=english,"User-Agent: Mozilla/6.0
X-Request-ID: RrRNHubi",,0
PUT,/login,"User-Agent: Mozilla/6.0
X-Request-ID: VstxKveA",username=%26%26%20cat%20/etc/passwd,1
GET,/search?page=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: uHsqwkQe",,0
POST,/login?search=' OR 'a'='a,"User-Agent: Mozilla/6.0
X-Request-ID: VglfJedc",,1
PUT,/api/user?id=; ls -la,"User-Agent: Mozilla/6.0
X-Request-ID: HOlZNAbH",,1
POST,/login,"User-Agent: Mozilla/6.0
X-Request-ID: AvsuuoSE",file=%27%20OR%201%3D1%20--,1
POST,/checkout?search=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: huhvmWTf",,1
POST,/search?id=english,"User-Agent: Mozilla/5.0
X-Request-ID: tIIzImxo",,0
PUT,/api/user?search=../../../../windows/win.ini,"User-Agent: Mozilla/5.0
X-Request-ID: lTerLVAy",,1
GET,/login?page=item45,"User-Agent: Mozilla/5.0
X-Request-ID: ooAYxBCD",,0
GET,/product,"User-Agent: Mozilla/4.0
X-Request-ID: VpEtpJuS","page="" onmouseover=alert(1) """,1
GET,/search?file=item45,"User-Agent: Mozilla/6.0
X-Request-ID: anTbliIk",,0
GET,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: DsLAISYk",search=%3Cscript%3Ealert%281%29%3C/script%3E,1
PUT,/blog?lang=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/5.0
X-Request-ID: maaVjHrS",,1
POST,/login?id=%7C%20whoami,"User-Agent: Mozilla/5.0
X-Request-ID: VZKkpQDJ",,1
GET,/blog?q=item45,"User-Agent: Mozilla/4.0
X-Request-ID: bXhCRlIy",,0
GET,/blog?search=category1,"User-Agent: Mozilla/4.0
X-Request-ID: kgAgiYpY",,0
GET,/blog?lang=category1,"User-Agent: Mozilla/5.0
X-Request-ID: UdHOloWp",,0
PUT,/search?id=123,"User-Agent: Mozilla/4.0
X-Request-ID: WXvTSBXv",,0
GET,/login?file=item45,"User-Agent: Mozilla/6.0
X-Request-ID: qougLKGG",,0
GET,/search?lang=%22%20onmouseover%3Dalert%281%29%20%22,"User-Agent: Mozilla/6.0
X-Request-ID: zCdohhqr",,1
GET,/product?id=%7C%20whoami,"User-Agent: Mozilla/6.0
X-Request-ID: CyEEcWCF",,1
PUT,/api/user?search=' AND SLEEP(5)--,"User-Agent: Mozilla/4.0
X-Request-ID: qGQfNPDn",,1
POST,/checkout?file=false,"User-Agent: Mozilla/4.0
X-Request-ID: qnJOgZGX",,0
POST,/checkout?username=../../etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: ZWKxdVDe",,1
GET,/login?id=true,"User-Agent: Mozilla/4.0
X-Request-ID: sXFaCMJm",,0
POST,/api/user?search=john,"User-Agent: Mozilla/4.0
X-Request-ID: zCGXmrmv",,0
POST,/blog?page=; ls -la,"User-Agent: Mozilla/6.0
X-Request-ID: NeDegria",,1
PUT,/search,"User-Agent: Mozilla/6.0
X-Request-ID: KCCAszde",page=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
POST,/checkout?search=<script>alert(1)</script>,"User-Agent: Mozilla/5.0
X-Request-ID: ZGyRpicz",,1
POST,/product?file=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/5.0
X-Request-ID: RjGLvYNj",,1
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: FUEsgfNQ",search=`id`,1
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: auRklKsh",q=<img src=x onerror=alert(1)>,1
GET,/search?q=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: wnnksQBt",,0
PUT,/login?q=john,"User-Agent: Mozilla/6.0
X-Request-ID: HisNvwYj",,0
GET,/product?file=123,"User-Agent: Mozilla/6.0
X-Request-ID: rwTfRRMc",,0
PUT,/login?file=123,"User-Agent: Mozilla/5.0
X-Request-ID: VwHuUzRM",,0
GET,/login?id=category1,"User-Agent: Mozilla/6.0
X-Request-ID: jwWvdquo",,0
POST,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: DvapUlno",search=../../../../windows/win.ini,1
GET,/api/user?search=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: oIBusMDs",,0
POST,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: HihbMRZe",lang=%27%20OR%20%27a%27%3D%27a,1
GET,/login?page=; ls -la,"User-Agent: Mozilla/4.0
X-Request-ID: FvizbxSf",,1
POST,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: rDbxRmUn",page=; ls -la,1
PUT,/login?id=true,"User-Agent: Mozilla/4.0
X-Request-ID: PfgEbXKl",,0
GET,/api/user?file=item45,"User-Agent: Mozilla/4.0
X-Request-ID: yeDkAWlc",,0
POST,/product?username=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: vlQhJrxD",,0
PUT,/login?q=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: rVVLlEip",,1
GET,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: jXIyWgNw",file=../../etc/passwd,1
POST,/search?id=`id`,"User-Agent: Mozilla/6.0
X-Request-ID: mRwKWgIT",,1
GET,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: YsKAqslS",page=' OR 'a'='a,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: fkjGEHbN",search=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
POST,/search?file=john,"User-Agent: Mozilla/6.0
X-Request-ID: gwNNoIml",,0
PUT,/api/user?lang=%60id%60,"User-Agent: Mozilla/4.0
X-Request-ID: cvtJaSeM",,1
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: gvxOdWZu",username=| whoami,1
POST,/search,"User-Agent: Mozilla/6.0
X-Request-ID: kxvhvEiP",lang=%3B%20ls%20-la,1
POST,/search?page=true,"User-Agent: Mozilla/6.0
X-Request-ID: GQbDizzz",,0
POST,/api/user?file=false,"User-Agent: Mozilla/6.0
X-Request-ID: zgSkTChL",,0
GET,/api/user?search=english,"User-Agent: Mozilla/4.0
X-Request-ID: MNGGuRes",,0
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: XLvHCqLD",page=%3Cscript%3Ealert%281%29%3C/script%3E,1
PUT,/product?search=category1,"User-Agent: Mozilla/5.0
X-Request-ID: dMWWnYdw",,0
GET,/blog?search=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: MNmYFbeC",,1
POST,/blog?search=false,"User-Agent: Mozilla/6.0
X-Request-ID: knhpBbjC",,0
POST,/search?page='; DROP TABLE users; --,"User-Agent: Mozilla/4.0
X-Request-ID: esVCkLlq",,1
PUT,/search?lang=category1,"User-Agent: Mozilla/4.0
X-Request-ID: JaLZVBBT",,0
GET,/login?page=/etc/shadow,"User-Agent: Mozilla/4.0
X-Request-ID: SIFPCGBG",,1
PUT,/api/user?username=false,"User-Agent: Mozilla/6.0
X-Request-ID: xBFREEvh",,0
PUT,/login?page=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/6.0
X-Request-ID: duXFihYL",,1
PUT,/blog?page=; ls -la,"User-Agent: Mozilla/5.0
X-Request-ID: gTgJemkP",,1
POST,/api/user?lang=category1,"User-Agent: Mozilla/5.0
X-Request-ID: fEWYnIYA",,0
POST,/checkout?file=category1,"User-Agent: Mozilla/4.0
X-Request-ID: ZtMoZLWM",,0
POST,/login?page=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: BsEaVVlQ",,1
PUT,/login?lang=john,"User-Agent: Mozilla/4.0
X-Request-ID: wQpmhpRs",,0
POST,/search?search=john,"User-Agent: Mozilla/4.0
X-Request-ID: RNeqEsTG",,0
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: zLhFVBRZ",q=%27%20OR%201%3D1%20--,1
POST,/api/user?search=english,"User-Agent: Mozilla/4.0
X-Request-ID: IwWCZZaW",,0
POST,/checkout?username=%22%20onmouseover%3Dalert%281%29%20%22,"User-Agent: Mozilla/5.0
X-Request-ID: ZiwnWzdW",,1
PUT,/api/user?id=category1,"User-Agent: Mozilla/5.0
X-Request-ID: fiLOPemH",,0
PUT,/product?page=category1,"User-Agent: Mozilla/5.0
X-Request-ID: cxxsLlnm",,0
PUT,/login?lang=123,"User-Agent: Mozilla/5.0
X-Request-ID: wbDrmSFB",,0
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: FDUgfJKk",id=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
POST,/api/user?page=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/6.0
X-Request-ID: OWDfabLs",,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: cPMFquUI",username=%27%20OR%201%3D1%20--,1
PUT,/checkout?id=true,"User-Agent: Mozilla/5.0
X-Request-ID: wXYRRUdi",,0
POST,/api/user?username=<svg/onload=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: JPUAXrRV",,1
GET,/blog?file=&& cat /etc/passwd,"User-Agent: Mozilla/4.0
X-Request-ID: rjRtdGTZ",,1
GET,/search?id=john,"User-Agent: Mozilla/6.0
X-Request-ID: aePMdsfU",,0
POST,/product?username=123,"User-Agent: Mozilla/4.0
X-Request-ID: AzFhWoui",,0
POST,/api/user?search=false,"User-Agent: Mozilla/6.0
X-Request-ID: lfCFWXwr",,0
